OrderID,Date,Product,Category,Region,Salesperson,Quantity,UnitPrice,Discount,Revenue,Cost,Profit
ORD-58114,2024-07-20,USB Hub 7-Port,Electronics,South,Priya Sharma,2,1122.26,0.0,2244.52,1087.7,1156.82
ORD-93130,2024-07-20,Office Chair Ergo,Furniture,East,Karthik Raj,20,9474.41,0.0,189488.2,94914.51,94573.69
ORD-33944,2024-07-20,USB Hub 7-Port,Electronics,North,Arjun Kumar,15,1196.69,0.0,17950.35,9175.74,8774.61
ORD-12128,2024-07-21,Laptop Pro X1,Electronics,West,Meera Iyer,2,107248.48,0.0,214496.96,110125.43,104371.53
ORD-75160,2024-07-21,Standing Desk,Furniture,West,Karthik Raj,19,28039.36,0.05,506110.45,306045.74,200064.71
ORD-78354,2024-07-21,Mechanical Keyboard,Electronics,East,Divya Menon,14,5794.35,0.0,81120.9,56239.54,24881.36
ORD-57089,2024-07-21,Laptop Pro X1,Electronics,West,Divya Menon,10,109355.88,0.0,1093558.8,664505.67,429053.13
ORD-89500,2024-07-22,Office Chair Ergo,Furniture,West,Sneha Pillai,4,14558.32,0.05,55321.62,28711.22,26610.4
ORD-21510,2024-07-22,Pen Set Premium,Stationery,East,Priya Sharma,2,182.2,0.0,364.4,223.44,140.96
ORD-82597,2024-07-23,Desk Lamp LED,Furniture,South,Meera Iyer,17,1204.38,0.0,20474.46,10889.22,9585.24
ORD-44108,2024-07-23,Pen Set Premium,Stationery,North,Divya Menon,5,163.64,0.0,818.2,375.53,442.67
ORD-52842,2024-07-24,Laptop Pro X1,Electronics,East,Priya Sharma,6,85060.51,0.1,459326.75,208141.45,251185.3
ORD-14000,2024-07-25,Pen Set Premium,Stationery,South,Vikram Das,4,264.3,0.05,1004.34,696.09,308.25
ORD-42859,2024-07-25,Monitor 27inch,Electronics,West,Divya Menon,1,24892.5,0.0,24892.5,15709.65,9182.85
ORD-65112,2024-07-26,Office Chair Ergo,Furniture,East,Priya Sharma,8,10486.98,0.15,71311.46,47625.93,23685.53
ORD-26571,2024-07-27,Pen Set Premium,Stationery,West,Rahul Nair,2,279.49,0.1,503.08,336.54,166.54
ORD-93964,2024-07-28,Desk Lamp LED,Furniture,East,Karthik Raj,4,1826.26,0.0,7305.04,5092.27,2212.77
ORD-91412,2024-07-28,Laptop Pro X1,Electronics,North,Sneha Pillai,15,93412.18,0.15,1191005.29,718682.69,472322.6
ORD-94237,2024-07-28,Desk Lamp LED,Furniture,West,Vikram Das,2,1982.16,0.1,3567.89,2353.21,1214.68
ORD-84743,2024-07-28,Wireless Headphones,Electronics,North,Divya Menon,20,3854.59,0.2,61673.44,28568.28,33105.16
ORD-20579,2024-07-28,Office Chair Ergo,Furniture,North,Karthik Raj,5,14971.4,0.0,74857.0,41771.16,33085.84
ORD-30926,2024-07-28,Standing Desk,Furniture,West,Divya Menon,15,25071.19,0.2,300854.28,200767.61,100086.67
ORD-54541,2024-07-28,Desk Lamp LED,Furniture,North,Karthik Raj,1,1434.54,0.15,1219.36,781.12,438.24
ORD-72064,2024-07-28,Office Chair Ergo,Furniture,South,Meera Iyer,19,9749.78,0.0,185245.82,102033.17,83212.65
ORD-34854,2024-07-29,Desk Lamp LED,Furniture,West,Priya Sharma,11,1377.65,0.05,14396.44,7182.8,7213.64
ORD-97096,2024-07-29,Standing Desk,Furniture,West,Divya Menon,17,27411.69,0.2,372798.98,232638.54,140160.44
ORD-32492,2024-07-29,Mechanical Keyboard,Electronics,North,Priya Sharma,4,4518.44,0.0,18073.76,12499.25,5574.51
ORD-44170,2024-07-29,Monitor 27inch,Electronics,East,Sneha Pillai,14,21913.78,0.05,291453.27,162135.4,129317.87
ORD-28340,2024-07-30,Notebook Pack,Stationery,West,Arjun Kumar,13,216.59,0.05,2674.89,1440.17,1234.72
ORD-30807,2024-07-30,USB Hub 7-Port,Electronics,North,Sneha Pillai,18,961.3,0.1,15573.06,7657.09,7915.97
ORD-62205,2024-07-31,Laptop Pro X1,Electronics,South,Sneha Pillai,1,118651.42,0.1,106786.28,51903.25,54883.03
ORD-48185,2024-07-31,Standing Desk,Furniture,South,Arjun Kumar,15,29315.7,0.0,439735.5,246082.03,193653.47
ORD-48657,2024-08-01,Monitor 27inch,Electronics,West,Divya Menon,7,20727.99,0.0,145095.93,71717.73,73378.2
ORD-68407,2024-08-01,Office Chair Ergo,Furniture,East,Divya Menon,5,8353.64,0.15,35502.97,24828.71,10674.26
ORD-19516,2024-08-01,Office Chair Ergo,Furniture,South,Vikram Das,2,9434.72,0.05,17925.97,10464.2,7461.77
ORD-69942,2024-08-01,Laptop Pro X1,Electronics,South,Karthik Raj,2,94619.85,0.1,170315.73,88933.35,81382.38
ORD-49691,2024-08-01,Desk Lamp LED,Furniture,East,Sneha Pillai,5,1771.69,0.05,8415.53,4717.34,3698.19
ORD-93257,2024-08-02,USB Hub 7-Port,Electronics,North,Rahul Nair,13,1031.11,0.15,11393.77,6380.12,5013.65
ORD-93726,2024-08-02,Office Chair Ergo,Furniture,North,Rahul Nair,9,10061.98,0.15,76974.15,52653.82,24320.33
ORD-81046,2024-08-02,Pen Set Premium,Stationery,North,Priya Sharma,9,343.78,0.2,2475.22,1727.02,748.2
ORD-84698,2024-08-02,Desk Lamp LED,Furniture,South,Priya Sharma,19,1366.72,0.0,25967.68,12512.73,13454.95
ORD-53850,2024-08-03,Office Chair Ergo,Furniture,North,Rahul Nair,9,10910.61,0.05,93285.72,62396.97,30888.75
ORD-94813,2024-08-03,USB Hub 7-Port,Electronics,East,Sneha Pillai,10,1080.43,0.15,9183.66,6421.71,2761.95
ORD-21425,2024-08-03,Pen Set Premium,Stationery,North,Arjun Kumar,5,341.58,0.0,1707.9,1002.17,705.73
ORD-32044,2024-08-04,Notebook Pack,Stationery,West,Priya Sharma,17,261.04,0.0,4437.68,2411.11,2026.57
ORD-51486,2024-08-04,USB Hub 7-Port,Electronics,West,Karthik Raj,1,1287.17,0.1,1158.45,527.74,630.71
ORD-20693,2024-08-04,Desk Lamp LED,Furniture,North,Arjun Kumar,5,1404.63,0.1,6320.84,2923.01,3397.83
ORD-49257,2024-08-05,Notebook Pack,Stationery,South,Rahul Nair,16,423.07,0.15,5753.75,3347.89,2405.86
ORD-16626,2024-08-05,Laptop Pro X1,Electronics,South,Divya Menon,7,114294.18,0.0,800059.26,366641.37,433417.89
ORD-30585,2024-08-05,Desk Lamp LED,Furniture,North,Priya Sharma,7,2013.17,0.0,14092.19,8668.21,5423.98
ORD-90969,2024-08-05,Notebook Pack,Stationery,South,Karthik Raj,17,447.72,0.0,7611.24,5204.97,2406.27
ORD-50579,2024-08-05,Standing Desk,Furniture,South,Sneha Pillai,19,19235.33,0.0,365471.27,235025.39,130445.88
ORD-64484,2024-08-06,Notebook Pack,Stationery,North,Sneha Pillai,1,230.8,0.2,184.64,116.0,68.64
ORD-44179,2024-08-06,Standing Desk,Furniture,North,Priya Sharma,14,25888.48,0.1,326194.85,189419.94,136774.91
ORD-39232,2024-08-06,Desk Lamp LED,Furniture,South,Rahul Nair,7,1340.86,0.2,7508.82,4843.82,2665.0
ORD-21662,2024-08-07,Standing Desk,Furniture,North,Arjun Kumar,18,25765.28,0.15,394208.78,199933.55,194275.23
ORD-89691,2024-08-07,Notebook Pack,Stationery,North,Karthik Raj,12,280.62,0.0,3367.44,2174.04,1193.4
ORD-35260,2024-08-07,USB Hub 7-Port,Electronics,South,Priya Sharma,15,921.02,0.0,13815.3,9574.57,4240.73
ORD-51222,2024-08-07,Desk Lamp LED,Furniture,West,Rahul Nair,20,1351.9,0.2,21630.4,13797.71,7832.69
ORD-41420,2024-08-08,Notebook Pack,Stationery,North,Rahul Nair,15,390.34,0.2,4684.08,2527.2,2156.88
ORD-62550,2024-08-08,Monitor 27inch,Electronics,North,Arjun Kumar,6,20231.85,0.1,109251.99,75968.75,33283.24
ORD-91419,2024-08-08,Wireless Headphones,Electronics,West,Meera Iyer,14,4407.63,0.15,52450.8,35435.99,17014.81
ORD-33513,2024-08-08,Laptop Pro X1,Electronics,East,Divya Menon,6,113780.99,0.0,682685.94,433074.63,249611.31
ORD-89802,2024-08-08,USB Hub 7-Port,Electronics,North,Meera Iyer,20,1453.72,0.15,24713.24,12895.29,11817.95
ORD-55069,2024-08-09,Desk Lamp LED,Furniture,West,Priya Sharma,10,1473.07,0.15,12521.09,8462.84,4058.25
ORD-94488,2024-08-09,Desk Lamp LED,Furniture,West,Karthik Raj,4,2232.65,0.0,8930.6,4876.02,4054.58
ORD-16648,2024-08-10,Standing Desk,Furniture,South,Priya Sharma,10,25359.15,0.0,253591.5,148387.61,105203.89
ORD-36370,2024-08-10,USB Hub 7-Port,Electronics,South,Divya Menon,9,1143.77,0.15,8749.84,4563.24,4186.6
ORD-13396,2024-08-10,Office Chair Ergo,Furniture,East,Vikram Das,11,12546.93,0.0,138016.23,95249.14,42767.09
ORD-77993,2024-08-12,USB Hub 7-Port,Electronics,North,Divya Menon,4,1057.86,0.1,3808.3,2377.72,1430.58
ORD-65535,2024-08-13,Laptop Pro X1,Electronics,East,Arjun Kumar,19,103746.11,0.2,1576940.87,862644.03,714296.84
ORD-73353,2024-08-13,Pen Set Premium,Stationery,West,Karthik Raj,14,173.27,0.05,2304.49,1360.22,944.27
ORD-61605,2024-08-13,Office Chair Ergo,Furniture,North,Vikram Das,16,14577.58,0.0,233241.28,134258.07,98983.21
ORD-33032,2024-08-13,USB Hub 7-Port,Electronics,West,Karthik Raj,16,1165.56,0.2,14919.17,6999.34,7919.83
ORD-88918,2024-08-13,Notebook Pack,Stationery,North,Arjun Kumar,16,215.91,0.0,3454.56,1762.16,1692.4
ORD-31206,2024-08-14,Monitor 27inch,Electronics,West,Rahul Nair,4,25478.14,0.05,96816.93,62522.18,34294.75
ORD-74157,2024-08-14,Wireless Headphones,Electronics,South,Sneha Pillai,11,2992.69,0.0,32919.59,16972.96,15946.63
ORD-59832,2024-08-14,Standing Desk,Furniture,North,Meera Iyer,6,24290.79,0.15,123883.03,74941.05,48941.98
ORD-46609,2024-08-14,Notebook Pack,Stationery,West,Divya Menon,15,386.39,0.1,5216.26,2920.93,2295.33
ORD-68360,2024-08-15,Monitor 27inch,Electronics,East,Meera Iyer,19,24658.55,0.1,421661.21,278497.52,143163.69
ORD-21219,2024-08-15,Office Chair Ergo,Furniture,South,Karthik Raj,5,10914.19,0.0,54570.95,28664.24,25906.71
ORD-75463,2024-08-15,Desk Lamp LED,Furniture,South,Sneha Pillai,11,1218.44,0.05,12732.7,8702.23,4030.47
ORD-46194,2024-08-16,Wireless Headphones,Electronics,East,Sneha Pillai,3,3601.1,0.0,10803.3,6930.25,3873.05
ORD-30092,2024-08-16,USB Hub 7-Port,Electronics,East,Karthik Raj,1,1292.01,0.05,1227.41,571.75,655.66
ORD-84741,2024-08-16,Monitor 27inch,Electronics,East,Rahul Nair,17,25808.02,0.1,394862.71,201559.89,193302.82
ORD-73254,2024-08-16,Wireless Headphones,Electronics,South,Sneha Pillai,14,4141.34,0.0,57978.76,39323.73,18655.03
ORD-69389,2024-08-17,Wireless Headphones,Electronics,East,Karthik Raj,19,2954.45,0.0,56134.55,35289.73,20844.82
ORD-17017,2024-08-17,USB Hub 7-Port,Electronics,East,Rahul Nair,20,1180.29,0.1,21245.22,14222.64,7022.58
ORD-95093,2024-08-18,Monitor 27inch,Electronics,South,Vikram Das,19,18326.0,0.15,295964.9,144288.41,151676.49
ORD-85073,2024-08-18,Desk Lamp LED,Furniture,South,Sneha Pillai,10,1569.9,0.2,12559.2,8210.83,4348.37
ORD-24832,2024-08-18,Wireless Headphones,Electronics,South,Arjun Kumar,8,4342.51,0.1,31266.07,21492.0,9774.07
ORD-16932,2024-08-18,Laptop Pro X1,Electronics,South,Sneha Pillai,15,115741.1,0.0,1736116.5,936368.13,799748.37
ORD-93087,2024-08-18,Pen Set Premium,Stationery,West,Priya Sharma,18,370.41,0.0,6667.38,3531.81,3135.57
ORD-38499,2024-08-19,Standing Desk,Furniture,South,Karthik Raj,10,19102.86,0.05,181477.17,107482.8,73994.37
ORD-45405,2024-08-19,Pen Set Premium,Stationery,West,Rahul Nair,2,332.49,0.0,664.98,405.22,259.76
ORD-17784,2024-08-19,Pen Set Premium,Stationery,East,Arjun Kumar,2,234.51,0.0,469.02,234.57,234.45
ORD-68121,2024-08-19,Desk Lamp LED,Furniture,East,Priya Sharma,1,2496.31,0.0,2496.31,1686.57,809.74
ORD-80950,2024-08-19,Wireless Headphones,Electronics,South,Arjun Kumar,9,3278.72,0.2,23606.78,13870.21,9736.57
ORD-79446,2024-08-20,Desk Lamp LED,Furniture,North,Meera Iyer,7,1850.62,0.2,10363.47,6427.16,3936.31
ORD-74167,2024-08-20,Mechanical Keyboard,Electronics,West,Divya Menon,9,3152.98,0.05,26957.98,16364.25,10593.73
ORD-71541,2024-08-21,Notebook Pack,Stationery,East,Karthik Raj,19,465.57,0.2,7076.66,3442.13,3634.53
ORD-81826,2024-08-22,Wireless Headphones,Electronics,West,Meera Iyer,14,4409.1,0.0,61727.4,38059.88,23667.52
ORD-35289,2024-08-23,Monitor 27inch,Electronics,North,Vikram Das,14,26377.17,0.15,313888.32,146074.47,167813.85
ORD-46458,2024-08-24,Laptop Pro X1,Electronics,East,Arjun Kumar,6,101467.53,0.15,517484.4,290079.68,227404.72
ORD-22984,2024-08-25,Pen Set Premium,Stationery,North,Sneha Pillai,19,366.35,0.1,6264.59,3243.58,3021.01
ORD-58554,2024-08-25,Monitor 27inch,Electronics,North,Karthik Raj,11,22507.87,0.15,210448.58,137368.49,73080.09
ORD-28643,2024-08-26,Standing Desk,Furniture,West,Priya Sharma,18,20697.71,0.0,372558.78,252260.62,120298.16
ORD-13072,2024-08-27,Notebook Pack,Stationery,South,Sneha Pillai,9,257.61,0.0,2318.49,1612.53,705.96
ORD-92187,2024-08-28,USB Hub 7-Port,Electronics,East,Meera Iyer,2,999.14,0.0,1998.28,1102.72,895.56
ORD-42602,2024-08-28,Mechanical Keyboard,Electronics,East,Priya Sharma,5,4665.04,0.2,18660.16,12052.02,6608.14
ORD-74517,2024-08-28,Laptop Pro X1,Electronics,East,Rahul Nair,19,118192.9,0.2,1796532.08,1252185.65,544346.43
ORD-29163,2024-08-28,Office Chair Ergo,Furniture,South,Priya Sharma,5,10808.98,0.0,54044.9,37701.71,16343.19
ORD-55561,2024-08-28,Notebook Pack,Stationery,North,Rahul Nair,1,367.99,0.1,331.19,202.88,128.31
ORD-44099,2024-08-29,Desk Lamp LED,Furniture,North,Priya Sharma,14,1376.41,0.05,18306.25,9069.51,9236.74
ORD-58487,2024-08-30,Office Chair Ergo,Furniture,East,Priya Sharma,4,9917.25,0.2,31735.2,17574.59,14160.61
ORD-60879,2024-08-30,Laptop Pro X1,Electronics,West,Priya Sharma,17,91343.16,0.0,1552833.72,969407.32,583426.4
ORD-25696,2024-08-30,Office Chair Ergo,Furniture,West,Meera Iyer,18,14972.95,0.15,229086.14,146705.85,82380.29
ORD-39585,2024-08-30,Wireless Headphones,Electronics,South,Meera Iyer,7,2836.77,0.15,16878.78,8958.5,7920.28
ORD-22648,2024-08-30,Laptop Pro X1,Electronics,West,Priya Sharma,9,86514.85,0.0,778633.65,480336.46,298297.19
ORD-17774,2024-08-30,Pen Set Premium,Stationery,North,Vikram Das,16,212.46,0.1,3059.42,1825.03,1234.39
ORD-83864,2024-08-31,Laptop Pro X1,Electronics,South,Rahul Nair,17,95095.07,0.0,1616616.19,1083201.79,533414.4
ORD-35249,2024-08-31,Office Chair Ergo,Furniture,North,Sneha Pillai,18,14183.4,0.0,255301.2,155020.28,100280.92
ORD-66925,2024-09-01,Mechanical Keyboard,Electronics,North,Vikram Das,3,5340.37,0.2,12816.89,6839.06,5977.83
ORD-57360,2024-09-01,Wireless Headphones,Electronics,West,Vikram Das,13,3282.85,0.0,42677.05,21136.93,21540.12
ORD-59171,2024-09-01,USB Hub 7-Port,Electronics,South,Rahul Nair,9,1066.32,0.0,9596.88,5406.89,4189.99
ORD-54062,2024-09-01,Desk Lamp LED,Furniture,North,Divya Menon,14,1576.72,0.05,20970.38,10212.64,10757.74
ORD-72216,2024-09-01,Monitor 27inch,Electronics,West,Vikram Das,18,22459.14,0.0,404264.52,257077.41,147187.11
ORD-63781,2024-09-02,Pen Set Premium,Stationery,North,Karthik Raj,17,332.05,0.0,5644.85,2748.9,2895.95
ORD-89760,2024-09-03,Notebook Pack,Stationery,North,Sneha Pillai,16,400.96,0.1,5773.82,2637.04,3136.78
ORD-80010,2024-09-03,Mechanical Keyboard,Electronics,North,Divya Menon,10,3682.45,0.0,36824.5,19353.74,17470.76
ORD-69554,2024-09-04,Pen Set Premium,Stationery,South,Meera Iyer,10,355.56,0.1,3200.04,2034.35,1165.69
ORD-46726,2024-09-05,Monitor 27inch,Electronics,South,Meera Iyer,14,22216.74,0.15,264379.21,125923.16,138456.05
ORD-64916,2024-09-05,Monitor 27inch,Electronics,South,Rahul Nair,7,26246.86,0.05,174541.62,82110.64,92430.98
ORD-73133,2024-09-05,Desk Lamp LED,Furniture,North,Karthik Raj,3,1481.57,0.1,4000.24,2792.94,1207.3
ORD-98172,2024-09-05,Monitor 27inch,Electronics,North,Rahul Nair,1,24087.87,0.0,24087.87,16268.01,7819.86
ORD-64862,2024-09-06,Notebook Pack,Stationery,East,Rahul Nair,1,396.62,0.0,396.62,204.2,192.42
ORD-13873,2024-09-06,USB Hub 7-Port,Electronics,North,Rahul Nair,17,1319.19,0.0,22426.23,11173.0,11253.23
ORD-10157,2024-09-06,Laptop Pro X1,Electronics,North,Priya Sharma,16,108078.74,0.1,1556333.86,910177.5,646156.36
ORD-60377,2024-09-08,Desk Lamp LED,Furniture,South,Arjun Kumar,4,2202.26,0.15,7487.68,4701.53,2786.15
ORD-25432,2024-09-08,Notebook Pack,Stationery,North,Priya Sharma,12,371.53,0.0,4458.36,2588.94,1869.42
ORD-47274,2024-09-09,Mechanical Keyboard,Electronics,East,Priya Sharma,2,3326.66,0.0,6653.32,3262.35,3390.97
ORD-94473,2024-09-09,Wireless Headphones,Electronics,West,Vikram Das,1,2775.09,0.0,2775.09,1778.45,996.64
ORD-39218,2024-09-10,Desk Lamp LED,Furniture,East,Divya Menon,15,2435.46,0.0,36531.9,23976.9,12555.0
ORD-68171,2024-09-10,Wireless Headphones,Electronics,North,Divya Menon,7,2759.02,0.0,19313.14,12711.55,6601.59
ORD-56229,2024-09-11,USB Hub 7-Port,Electronics,North,Arjun Kumar,13,863.18,0.15,9538.14,5086.9,4451.24
ORD-31603,2024-09-11,Wireless Headphones,Electronics,West,Meera Iyer,11,4131.75,0.05,43176.79,28359.1,14817.69
ORD-77698,2024-09-11,Wireless Headphones,Electronics,South,Meera Iyer,7,4783.58,0.05,31810.81,20207.38,11603.43
ORD-44688,2024-09-11,Monitor 27inch,Electronics,North,Arjun Kumar,3,18454.62,0.15,47059.28,30247.62,16811.66
ORD-78150,2024-09-11,Monitor 27inch,Electronics,South,Karthik Raj,20,24232.33,0.2,387717.28,181889.54,205827.74
ORD-47737,2024-09-11,Standing Desk,Furniture,East,Meera Iyer,15,23552.35,0.0,353285.25,224096.85,129188.4
ORD-89116,2024-09-11,Office Chair Ergo,Furniture,West,Rahul Nair,11,14947.14,0.05,156197.61,85086.38,71111.23
ORD-61733,2024-09-12,Desk Lamp LED,Furniture,North,Arjun Kumar,9,1855.9,0.05,15867.95,8340.62,7527.33
ORD-38208,2024-09-12,USB Hub 7-Port,Electronics,South,Priya Sharma,2,965.97,0.0,1931.94,937.8,994.14
ORD-73068,2024-09-12,Standing Desk,Furniture,East,Karthik Raj,19,23379.25,0.15,377574.89,188919.69,188655.2
ORD-32131,2024-09-12,Wireless Headphones,Electronics,South,Karthik Raj,5,2739.94,0.1,12329.73,8133.89,4195.84
ORD-90933,2024-09-12,Office Chair Ergo,Furniture,East,Rahul Nair,11,12121.96,0.1,120007.4,64446.83,55560.57
ORD-56787,2024-09-12,Notebook Pack,Stationery,West,Priya Sharma,3,222.91,0.1,601.86,301.81,300.05
ORD-21930,2024-09-12,Standing Desk,Furniture,North,Divya Menon,13,21546.41,0.2,224082.66,130833.34,93249.32
ORD-93544,2024-09-13,Laptop Pro X1,Electronics,South,Sneha Pillai,4,109455.4,0.05,415930.52,201020.95,214909.57
ORD-41985,2024-09-13,Pen Set Premium,Stationery,West,Sneha Pillai,9,198.76,0.1,1609.96,842.44,767.52
ORD-32070,2024-09-13,Standing Desk,Furniture,East,Rahul Nair,3,25211.44,0.15,64289.17,39911.98,24377.19
ORD-20059,2024-09-13,Desk Lamp LED,Furniture,South,Priya Sharma,8,1786.68,0.0,14293.44,7638.75,6654.69
ORD-34685,2024-09-14,Desk Lamp LED,Furniture,West,Vikram Das,7,2433.3,0.0,17033.1,9940.9,7092.2
ORD-65027,2024-09-15,USB Hub 7-Port,Electronics,West,Priya Sharma,10,966.35,0.0,9663.5,4463.93,5199.57
ORD-78938,2024-09-16,Monitor 27inch,Electronics,South,Arjun Kumar,3,21112.28,0.0,63336.84,41303.75,22033.09
ORD-35430,2024-09-17,Mechanical Keyboard,Electronics,West,Divya Menon,18,3717.51,0.2,53532.14,34586.72,18945.42
ORD-61269,2024-09-17,Mechanical Keyboard,Electronics,East,Karthik Raj,9,5406.95,0.0,48662.55,29858.65,18803.9
ORD-49229,2024-09-17,Desk Lamp LED,Furniture,South,Meera Iyer,19,1668.25,0.0,31696.75,15001.49,16695.26
ORD-36920,2024-09-17,Desk Lamp LED,Furniture,North,Arjun Kumar,17,1337.03,0.15,19320.08,9264.27,10055.81
ORD-62649,2024-09-17,Notebook Pack,Stationery,North,Priya Sharma,2,367.78,0.0,735.56,487.3,248.26
ORD-62383,2024-09-17,Wireless Headphones,Electronics,West,Vikram Das,19,2986.09,0.15,48225.35,26330.78,21894.57
ORD-96445,2024-09-18,Office Chair Ergo,Furniture,West,Vikram Das,2,13377.82,0.0,26755.64,15822.56,10933.08
ORD-79494,2024-09-18,Wireless Headphones,Electronics,East,Sneha Pillai,14,2511.43,0.0,35160.02,17508.84,17651.18
ORD-21683,2024-09-19,Notebook Pack,Stationery,South,Arjun Kumar,16,224.22,0.0,3587.52,1775.3,1812.22
ORD-41780,2024-09-19,Desk Lamp LED,Furniture,North,Arjun Kumar,14,1382.39,0.05,18385.79,12053.91,6331.88
ORD-42846,2024-09-20,Wireless Headphones,Electronics,West,Karthik Raj,4,2587.15,0.0,10348.6,6135.02,4213.58
ORD-78920,2024-09-20,USB Hub 7-Port,Electronics,West,Sneha Pillai,1,1340.66,0.2,1072.53,653.24,419.29
ORD-99051,2024-09-21,Notebook Pack,Stationery,East,Arjun Kumar,3,401.36,0.05,1143.88,618.64,525.24
ORD-46709,2024-09-22,Desk Lamp LED,Furniture,South,Karthik Raj,5,1625.98,0.0,8129.9,4937.81,3192.09
ORD-34100,2024-09-22,Mechanical Keyboard,Electronics,West,Sneha Pillai,3,5352.09,0.0,16056.27,9334.29,6721.98
ORD-30365,2024-09-22,Office Chair Ergo,Furniture,East,Priya Sharma,10,8553.15,0.0,85531.5,59322.8,26208.7
ORD-93453,2024-09-22,Notebook Pack,Stationery,West,Divya Menon,16,383.78,0.0,6140.48,4267.83,1872.65
ORD-35056,2024-09-23,Wireless Headphones,Electronics,West,Karthik Raj,20,3744.19,0.0,74883.8,41289.9,33593.9
ORD-88766,2024-09-23,Pen Set Premium,Stationery,West,Vikram Das,16,358.52,0.0,5736.32,3618.72,2117.6
ORD-86471,2024-09-24,Standing Desk,Furniture,West,Sneha Pillai,3,21916.4,0.1,59174.28,36115.73,23058.55
ORD-72872,2024-09-24,USB Hub 7-Port,Electronics,West,Karthik Raj,4,852.1,0.0,3408.4,1811.12,1597.28
ORD-50026,2024-09-25,Standing Desk,Furniture,West,Meera Iyer,15,21568.24,0.1,291171.24,203094.22,88077.02
ORD-84599,2024-09-25,USB Hub 7-Port,Electronics,South,Priya Sharma,15,1099.26,0.05,15664.45,10471.59,5192.86
ORD-71634,2024-09-25,Monitor 27inch,Electronics,West,Vikram Das,12,24440.0,0.0,293280.0,160778.26,132501.74
ORD-93086,2024-09-25,Mechanical Keyboard,Electronics,South,Priya Sharma,3,3803.92,0.05,10841.17,6807.38,4033.79
ORD-86568,2024-09-26,Wireless Headphones,Electronics,South,Sneha Pillai,16,3626.61,0.1,52223.18,32109.71,20113.47
ORD-83607,2024-09-26,Laptop Pro X1,Electronics,East,Arjun Kumar,16,89778.72,0.2,1149167.62,627429.48,521738.14
ORD-87908,2024-09-27,Notebook Pack,Stationery,East,Meera Iyer,11,329.18,0.2,2896.78,1926.0,970.78
ORD-24943,2024-09-29,Desk Lamp LED,Furniture,South,Vikram Das,4,1865.06,0.1,6714.22,3219.02,3495.2
ORD-83647,2024-09-30,Monitor 27inch,Electronics,West,Meera Iyer,11,25036.03,0.0,275396.33,144806.18,130590.15
ORD-69488,2024-09-30,USB Hub 7-Port,Electronics,South,Karthik Raj,16,1001.78,0.2,12822.78,6715.06,6107.72
ORD-65981,2024-10-01,Wireless Headphones,Electronics,North,Sneha Pillai,9,2668.17,0.2,19210.82,11195.41,8015.41
ORD-98592,2024-10-01,Desk Lamp LED,Furniture,West,Karthik Raj,18,2034.27,0.2,29293.49,17578.37,11715.12
ORD-23968,2024-10-01,Laptop Pro X1,Electronics,East,Divya Menon,10,103797.85,0.05,986079.57,516077.39,470002.18
ORD-41610,2024-10-01,Standing Desk,Furniture,South,Sneha Pillai,2,28293.56,0.0,56587.12,32132.77,24454.35
ORD-34387,2024-10-02,USB Hub 7-Port,Electronics,South,Meera Iyer,7,1295.77,0.05,8616.87,5181.88,3434.99
ORD-73532,2024-10-02,Pen Set Premium,Stationery,North,Divya Menon,9,287.3,0.0,2585.7,1446.77,1138.93
ORD-53544,2024-10-02,Pen Set Premium,Stationery,South,Meera Iyer,4,183.87,0.0,735.48,505.43,230.05
ORD-86449,2024-10-02,Laptop Pro X1,Electronics,East,Divya Menon,9,91185.73,0.0,820671.57,479557.11,341114.46
ORD-52006,2024-10-03,Notebook Pack,Stationery,East,Divya Menon,9,321.92,0.2,2317.82,1293.27,1024.55
ORD-33713,2024-10-03,Standing Desk,Furniture,East,Divya Menon,17,18285.75,0.0,310857.75,156705.22,154152.53
ORD-30056,2024-10-05,Mechanical Keyboard,Electronics,North,Meera Iyer,20,5063.32,0.0,101266.4,47269.69,53996.71
ORD-28550,2024-10-06,Laptop Pro X1,Electronics,North,Meera Iyer,3,118378.14,0.0,355134.42,216131.87,139002.55
ORD-16827,2024-10-06,Laptop Pro X1,Electronics,North,Karthik Raj,16,107348.2,0.0,1717571.2,927671.65,789899.55
ORD-87274,2024-10-07,Pen Set Premium,Stationery,West,Karthik Raj,16,325.03,0.15,4420.41,2191.92,2228.49
ORD-58936,2024-10-07,Mechanical Keyboard,Electronics,West,Priya Sharma,20,3388.28,0.0,67765.6,36273.18,31492.42
ORD-76805,2024-10-07,Laptop Pro X1,Electronics,West,Divya Menon,5,90927.94,0.2,363711.76,242216.15,121495.61
ORD-47523,2024-10-07,Wireless Headphones,Electronics,East,Vikram Das,8,4647.64,0.05,35322.06,22578.11,12743.95
ORD-76062,2024-10-07,Desk Lamp LED,Furniture,North,Rahul Nair,12,1606.7,0.15,16388.34,7846.56,8541.78
ORD-48249,2024-10-08,Pen Set Premium,Stationery,East,Priya Sharma,7,337.0,0.1,2123.1,1151.35,971.75
ORD-27195,2024-10-08,Standing Desk,Furniture,North,Karthik Raj,4,27755.95,0.05,105472.61,64741.09,40731.52
ORD-22224,2024-10-08,Desk Lamp LED,Furniture,West,Karthik Raj,18,1406.77,0.0,25321.86,12684.75,12637.11
